
# Surface 0 of 1 surfaces

# Curve title: ""map.dat" using 1:2:3"

# IsoCurve 0, 101 points
# x y z type
 0.7285  0.8175  7.2384 i
 0.7885  0.8175  15.2082 i
 0.8485  0.8175  17.4796 i
 0.9085  0.8175  14.142 i
 0.9685  0.8175  7.2326 i
 1.0285  0.8175 -0.2166 i
 1.0885  0.8175 -5.4006 i
 1.1485  0.8175 -6.7531 i
 1.2085  0.8175 -4.3904 i
 1.2685  0.8175  0.1277 i
 1.3285  0.8175  4.5685 i
 1.3885  0.8175  6.9842 i
 1.4485  0.8175  6.4704 i
 1.5085  0.8175  3.4444 i
 1.5685  0.8175 -0.6288 i
 1.6285  0.8175 -3.9139 i
 1.6885  0.8175 -4.9884 i
 1.7485  0.8175 -3.4102 i
 1.8085  0.8175  0.1442 i
 1.8685  0.8175  4.2009 i
 1.9285  0.8175  7.1144 i
 1.9885  0.8175  7.7291 i
 2.0485  0.8175  5.8087 i
 2.1085  0.8175  2.0751 i
 2.1685  0.8175 -2.1351 i
 2.2285  0.8175 -5.4344 i
 2.2885  0.8175 -6.9236 i
 2.3485  0.8175 -6.4893 i
 2.4085  0.8175 -4.7529 i
 2.4685  0.8175 -2.7181 i
 2.5285  0.8175 -1.2915 i
 2.5885  0.8175 -0.8925 i
 2.6485  0.8175 -1.3247 i
 2.7085  0.8175 -1.9517 i
 2.7685  0.8175 -2.0848 i
 2.8285  0.8175 -1.3897 i
 2.8885  0.8175 -0.1102 i
 2.9485  0.8175  1.0081 i
 3.0085  0.8175  1.0761 i
 3.0685  0.8175 -0.4574 i
 3.1285  0.8175 -3.4258 i
 3.1885  0.8175 -6.8666 i
 3.2485  0.8175 -9.3199 i
 3.3085  0.8175 -9.414 i
 3.3685  0.8175 -6.5103 i
 3.4285  0.8175 -1.1232 i
 3.4885  0.8175  5.0961 i
 3.5485  0.8175  9.864 i
 3.6085  0.8175  11.1027 i
 3.6685  0.8175  7.8034 i
 3.7285  0.8175  0.564 i
 3.7885  0.8175 -8.4514 i
 3.8485  0.8175 -16.1727 i
 3.9085  0.8175 -19.7009 i
 3.9685  0.8175 -17.4149 i
 4.0285  0.8175 -9.679 i
 4.0885  0.8175  1.1571 i
 4.1485  0.8175  11.5151 i
 4.2085  0.8175  17.8636 i
 4.2685  0.8175  18.0523 i
 4.3285  0.8175  12.1884 i
 4.3885  0.8175  2.6872 i
 4.4485  0.8175 -6.5807 i
 4.5085  0.8175 -11.77 i
 4.5685  0.8175 -10.6331 i
 4.6285  0.8175 -3.5655 i
 4.6885  0.8175  6.3341 i
 4.7485  0.8175  14.3069 i
 4.8085  0.8175  15.7823 i
 4.8685  0.8175  8.3974 i
 4.9285  0.8175 -6.5685 i
 4.9885  0.8175 -23.956 i
 5.0485  0.8175 -35.9104 i
 5.1085  0.8175 -34.2239 i
 5.1685  0.8175 -13.1305 i
 5.2285  0.8175  28.362 i
 5.2885  0.8175  85.4337 i
 5.3485  0.8175  148.155 i
 5.4085  0.8175  203.83 i
 5.4685  0.8175  240.326 i
 5.5285  0.8175  249.411 i
 5.5885  0.8175  229.069 i
 5.6485  0.8175  184.066 i
 5.7085  0.8175  124.608 i
 5.7685  0.8175  63.4825 i
 5.8285  0.8175  12.5949 i
 5.8885  0.8175 -20.0805 i
 5.9485  0.8175 -32.2213 i
 6.0085  0.8175 -27.124 i
 6.0685  0.8175 -12.0403 i
 6.1285  0.8175  4.4831 i
 6.1885  0.8175  15.3567 i
 6.2485  0.8175  16.9229 i
 6.3085  0.8175  9.6 i
 6.3685  0.8175 -2.8771 i
 6.4285  0.8175 -15.2249 i
 6.4885  0.8175 -22.6937 i
 6.5485  0.8175 -22.7233 i
 6.6085  0.8175 -15.6479 i
 6.6685  0.8175 -4.2998 i
 6.7285  0.8175  7.2384 i

# IsoCurve 30, 101 points
# x y z type
 0.7182  0.8457  8.0842 i
 0.7782  0.8457  16.8093 i
 0.8382  0.8457  19.6914 i
 0.8982  0.8457  16.5109 i
 0.9582  0.8457  9.1442 i
 1.0182  0.8457  0.6699 i
 1.0782  0.8457 -5.8724 i
 1.1382  0.8457 -8.5825 i
 1.1982  0.8457 -7.263 i
 1.2582  0.8457 -3.2859 i
 1.3182  0.8457  1.1244 i
 1.3782  0.8457  3.8644 i
 1.4382  0.8457  3.7829 i
 1.4982  0.8457  1.06 i
 1.5582  0.8457 -2.9779 i
 1.6182  0.8457 -6.4908 i
 1.6782  0.8457 -7.9191 i
 1.7382  0.8457 -6.6097 i
 1.7982  0.8457 -3.0356 i
 1.8582  0.8457  1.4553 i
 1.9182  0.8457  5.2288 i
 1.9782  0.8457  7.0318 i
 2.0382  0.8457  6.4619 i
 2.0982  0.8457  4.0602 i
 2.1582  0.8457  1.0118 i
 2.2182  0.8457 -1.3965 i
 2.2782  0.8457 -2.3215 i
 2.3382  0.8457 -1.6795 i
 2.3982  0.8457 -0.1116 i
 2.4582  0.8457  1.3684 i
 2.5182  0.8457  1.8744 i
 2.5782  0.8457  1.0677 i
 2.6382  0.8457 -0.6928 i
 2.6982  0.8457 -2.5343 i
 2.7582  0.8457 -3.501 i
 2.8182  0.8457 -3.0337 i
 2.8782  0.8457 -1.2744 i
 2.9382  0.8457  0.9568 i
 2.9982  0.8457  2.5154 i
 3.0582  0.8457  2.4739 i
 3.1182  0.8457  0.6085 i
 3.1782  0.8457 -2.3973 i
 3.2382  0.8457 -5.1554 i
 3.2982  0.8457 -6.1266 i
 3.3582  0.8457 -4.3145 i
 3.4182  0.8457  0.1944 i
 3.4782  0.8457  6.0984 i
 3.5382  0.8457  11.2554 i
 3.5982  0.8457  13.4622 i
 3.6582  0.8457  11.352 i
 3.7182  0.8457  5.0508 i
 3.7782  0.8457 -3.6988 i
 3.8382  0.8457 -12.0457 i
 3.8982  0.8457 -17.0241 i
 3.9582  0.8457 -16.6755 i
 4.0182  0.8457 -10.868 i
 4.0782  0.8457 -1.4658 i
 4.1382  0.8457  8.2636 i
 4.1982  0.8457  14.823 i
 4.2582  0.8457  15.8188 i
 4.3182  0.8457  10.9398 i
 4.3782  0.8457  2.1711 i
 4.4382  0.8457 -6.8926 i
 4.4982  0.8457 -12.4246 i
 4.5582  0.8457 -11.9389 i
 4.6182  0.8457 -5.4412 i
 4.6782  0.8457  4.3389 i
 4.7382  0.8457  12.8195 i
 4.7982  0.8457  15.3118 i
 4.8582  0.8457  9.0532 i
 4.9182  0.8457 -5.2279 i
 4.9782  0.8457 -22.8649 i
 5.0382  0.8457 -36.2265 i
 5.0982  0.8457 -36.9236 i
 5.1582  0.8457 -18.6044 i
 5.2182  0.8457  20.5693 i
 5.2782  0.8457  76.6316 i
 5.3382  0.8457  140.237 i
 5.3982  0.8457  198.79 i
 5.4582  0.8457  239.704 i
 5.5182  0.8457  253.84 i
 5.5782  0.8457  238.057 i
 5.6382  0.8457  196.1 i
 5.6982  0.8457  137.541 i
 5.7582  0.8457  75.0919 i
 5.8182  0.8457  21.1355 i
 5.8782  0.8457 -15.4761 i
 5.9382  0.8457 -31.4176 i
 5.9982  0.8457 -29.1442 i
 6.0582  0.8457 -15.447 i
 6.1182  0.8457  1.1248 i
 6.1782  0.8457  13.0821 i
 6.2382  0.8457  16.1523 i
 6.2982  0.8457  10.151 i
 6.3582  0.8457 -1.5831 i
 6.4182  0.8457 -13.8588 i
 6.4782  0.8457 -21.7338 i
 6.5382  0.8457 -22.2912 i
 6.5982  0.8457 -15.5102 i
 6.6582  0.8457 -4.0176 i
 6.7182  0.8457  8.0842 i

# IsoCurve 31, 101 points
# x y z type
 0.708  0.8739  8.5293 i
 0.768  0.8739  17.7514 i
 0.828  0.8739  21.1058 i
 0.888  0.8739  18.0838 i
 0.948  0.8739  10.3781 i
 1.008  0.8739  1.0622 i
 1.068  0.8739 -6.6503 i
 1.128  0.8739 -10.5736 i
 1.188  0.8739 -10.22 i
 1.248  0.8739 -6.7689 i
 1.308  0.8739 -2.4117 i
 1.368  0.8739  0.623 i
 1.428  0.8739  0.9603 i
 1.488  0.8739 -1.4499 i
 1.548  0.8739 -5.431 i
 1.608  0.8739 -9.161 i
 1.668  0.8739 -10.9673 i
 1.728  0.8739 -10.0025 i
 1.788  0.8739 -6.5371 i
 1.848  0.8739 -1.7789 i
 1.908  0.8739  2.6755 i
 1.968  0.8739  5.5074 i
 2.028  0.8739  6.1787 i
 2.088  0.8739  5.0728 i
 2.148  0.8739  3.2357 i
 2.208  0.8739  1.853 i
 2.268  0.8739  1.699 i
 2.328  0.8739  2.8023 i
 2.388  0.8739  4.4652 i
 2.448  0.8739  5.6209 i
 2.508  0.8739  5.3607 i
 2.568  0.8739  3.3925 i
 2.628  0.8739  0.2228 i
 2.688  0.8739 -3.0262 i
 2.748  0.8739 -5.0903 i
 2.808  0.8739 -5.1223 i
 2.868  0.8739 -3.0908 i
 2.928  0.8739  0.1679 i
 2.988  0.8739  3.2823 i
 3.048  0.8739  4.934 i
 3.108  0.8739  4.4535 i
 3.168  0.8739  2.1624 i
 3.228  0.8739 -0.7074 i
 3.288  0.8739 -2.5085 i
 3.348  0.8739 -1.8995 i
 3.408  0.8739  1.5019 i
 3.468  0.8739  6.8264 i
 3.528  0.8739  12.1734 i
 3.588  0.8739  15.2975 i
 3.648  0.8739  14.5103 i
 3.708  0.8739  9.4417 i
 3.768  0.8739  1.3326 i
 3.828  0.8739 -7.2975 i
 3.888  0.8739 -13.5236 i
 3.948  0.8739 -15.1184 i
 4.008  0.8739 -11.4596 i
 4.068  0.8739 -3.866 i
 4.128  0.8739  4.8095 i
 4.188  0.8739  11.2183 i
 4.248  0.8739  12.8109 i
 4.308  0.8739  8.8899 i
 4.368  0.8739  0.9809 i
 4.428  0.8739 -7.6721 i
 4.488  0.8739 -13.3505 i
 4.548  0.8739 -13.396 i
 4.608  0.8739 -7.4425 i
 4.668  0.8739  2.1865 i
 4.728  0.8739  11.1587 i
 4.788  0.8739  14.7403 i
 4.848  0.8739  9.8 i
 4.908  0.8739 -3.5229 i
 4.968  0.8739 -21.1677 i
 5.028  0.8739 -35.8895 i
 5.088  0.8739 -39.2814 i
 5.148  0.8739 -24.5107 i
 5.208  0.8739  11.1071 i
 5.268  0.8739  64.5873 i
 5.328  0.8739  127.406 i
 5.388  0.8739  187.363 i
 5.448  0.8739  231.704 i
 5.508  0.8739  250.573 i
 5.568  0.8739  239.767 i
 5.628  0.8739  201.916 i
 5.688  0.8739  145.732 i
 5.748  0.8739  83.5612 i
 5.808  0.8739  27.9853 i
 5.868  0.8739 -11.4752 i
 5.928  0.8739 -30.5821 i
 5.988  0.8739 -30.9168 i
 6.048  0.8739 -18.682 i
 6.108  0.8739 -2.2592 i
 6.168  0.8739  10.6186 i
 6.228  0.8739  15.1601 i
 6.288  0.8739  10.5955 i
 6.348  0.8739 -0.1864 i
 6.408  0.8739 -12.1796 i
 6.468  0.8739 -20.343 i
 6.528  0.8739 -21.4611 i
 6.588  0.8739 -15.162 i
 6.648  0.8739 -3.8181 i
 6.708  0.8739  8.5292 i

# IsoCurve 32, 101 points
# x y z type
 0.6977  0.9021  8.5499 i
 0.7577  0.9021  17.9948 i
 0.8177  0.9021  21.663 i
 0.8777  0.9021  18.7877 i
 0.9377  0.9021  10.8664 i
 0.9977  0.9021  0.9217 i
 1.0577  0.9021 -7.7206 i
 1.1177  0.9021 -12.6449 i
 1.1777  0.9021 -13.1071 i
 1.2377  0.9021 -10.1009 i
 1.2977  0.9021 -5.7682 i
 1.3577  0.9021 -2.4348 i
 1.4177  0.9021 -1.6739 i
 1.4777  0.9021 -3.754 i
 1.5377  0.9021 -7.6534 i
 1.5977  0.9021 -11.5865 i
 1.6577  0.9021 -13.7924 i
 1.7177  0.9021 -13.249 i
 1.7777  0.9021 -10.0332 i
 1.8377  0.9021 -5.2062 i
 1.8977  0.9021 -0.3072 i
 1.9577  0.9021  3.3088 i
 2.0177  0.9021  5.0015 i
 2.0777  0.9021  5.0276 i
 2.1377  0.9021  4.3205 i
 2.1977  0.9021  3.9806 i
 2.2577  0.9021  4.7173 i
 2.3177  0.9021  6.4919 i
 2.3777  0.9021  8.5221 i
 2.4377  0.9021  9.6441 i
 2.4977  0.9021  8.8728 i
 2.5577  0.9021  5.9109 i
 2.6177  0.9021  1.3745 i
 2.6777  0.9021 -3.3765 i
 2.7377  0.9021 -6.747 i
 2.7977  0.9021 -7.5476 i
 2.8577  0.9021 -5.5 i
 2.9177  0.9021 -1.383 i
 2.9777  0.9021  3.255 i
 3.0377  0.9021  6.7145 i
 3.0977  0.9021  7.8442 i
 3.1577  0.9021  6.53 i
 3.2177  0.9021  3.7589 i
 3.2777  0.9021  1.2128 i
 3.3377  0.9021  0.5437 i
 3.3977  0.9021  2.6238 i
 3.4577  0.9021  7.0876 i
 3.5177  0.9021  12.3768 i
 3.5777  0.9021  16.3009 i
 3.6377  0.9021  16.9103 i
 3.6977  0.9021  13.3393 i
 3.7577  0.9021  6.2649 i
 3.8177  0.9021 -2.2311 i
 3.8777  0.9021 -9.3823 i
 3.9377  0.9021 -12.7826 i
 3.9977  0.9021 -11.353 i
 4.0577  0.9021 -5.8342 i
 4.1177  0.9021  1.4239 i
 4.1777  0.9021  7.3331 i
 4.2377  0.9021  9.286 i
 4.2977  0.9021  6.25 i
 4.3577  0.9021 -0.7177 i
 4.4177  0.9021 -8.7857 i
 4.4777  0.9021 -14.4288 i
 4.5377  0.9021 -14.8905 i
 4.5977  0.9021 -9.4624 i
 4.6577  0.9021 -0.0362 i
 4.7177  0.9021  9.3761 i
 4.7777  0.9021  14.0778 i
 4.8377  0.9021  10.621 i
 4.8977  0.9021 -1.4581 i
 4.9577  0.9021 -18.7984 i
 5.0177  0.9021 -34.6983 i
 5.0777  0.9021 -40.9105 i
 5.1377  0.9021 -30.2606 i
 5.1977  0.9021  0.7371 i
 5.2577  0.9021  50.1598 i
 5.3177  0.9021  110.508 i
 5.3777  0.9021  170.264 i
 5.4377  0.9021  216.801 i
 5.4977  0.9021  239.79 i
 5.5577  0.9021  234.076 i
 5.6177  0.9021  201.134 i
 5.6777  0.9021  148.644 i
 5.7377  0.9021  88.3129 i
 5.7977  0.9021  32.6305 i
 5.8577  0.9021 -8.4521 i
 5.9177  0.9021 -29.9179 i
 5.9777  0.9021 -32.4866 i
 6.0377  0.9021 -21.6779 i
 6.0977  0.9021 -5.5508 i
 6.1577  0.9021  8.0775 i
 6.2177  0.9021  14.0123 i
 6.2777  0.9021  10.9408 i
 6.3377  0.9021  1.2713 i
 6.3977  0.9021 -10.2553 i
 6.4577  0.9021 -18.5904 i
 6.5177  0.9021 -20.2861 i
 6.5777  0.9021 -14.636 i
 6.6377  0.9021 -3.7223 i
 6.6977  0.9021  8.5499 i

# IsoCurve 33, 101 points
# x y z type
 0.6875  0.9303  8.153 i
 0.7475  0.9303  17.5453 i
 0.8075  0.9303  21.3578 i
 0.8675  0.9303  18.6073 i
 0.9275  0.9303  10.5947 i
 0.9875  0.9303  0.2525 i
 1.0475  0.9303 -9.0408 i
 1.1075  0.9303 -14.7003 i
 1.1675  0.9303 -15.7685 i
 1.2275  0.9303 -13.0696 i
 1.2875  0.9303 -8.687 i
 1.3475  0.9303 -5.0195 i
 1.4075  0.9303 -3.8125 i
 1.4675  0.9303 -5.5362 i
 1.5275  0.9303 -9.3228 i
 1.5875  0.9303 -13.4375 i
 1.6475  0.9303 -16.0535 i
 1.7075  0.9303 -15.9972 i
 1.7675  0.9303 -13.1667 i
 1.8275  0.9303 -8.4789 i
 1.8875  0.9303 -3.4035 i
 1.9475  0.9303  0.6917 i
 2.0075  0.9303  3.0958 i
 2.0675  0.9303  3.9758 i
 2.1275  0.9303  4.188 i
 2.1875  0.9303  4.7797 i
 2.2475  0.9303  6.4165 i
 2.3075  0.9303  8.9984 i
 2.3675  0.9303  11.6422 i
 2.4275  0.9303  13.0487 i
 2.4875  0.9303  12.0992 i
 2.5475  0.9303  8.4245 i
 2.6075  0.9303  2.6903 i
 2.6675  0.9303 -3.5425 i
 2.7275  0.9303 -8.349 i
 2.7875  0.9303 -10.1589 i
 2.8475  0.9303 -8.377 i
 2.9075  0.9303 -3.6423 i
 2.9675  0.9303  2.3902 i
 3.0275  0.9303  7.6744 i
 3.0875  0.9303  10.5637 i
 3.1475  0.9303  10.4496 i
 3.2075  0.9303  7.9876 i
 3.2675  0.9303  4.8084 i
 3.3275  0.9303  2.8214 i
 3.3875  0.9303  3.3877 i
 3.4475  0.9303  6.7012 i
 3.5075  0.9303  11.6423 i
 3.5675  0.9303  16.1821 i
 3.6275  0.9303  18.1913 i
 3.6875  0.9303  16.3348 i
 3.7475  0.9303  10.6867 i
 3.8075  0.9303  2.7957 i
 3.8675  0.9303 -4.8511 i
 3.9275  0.9303 -9.7774 i
 3.9875  0.9303 -10.5084 i
 4.0475  0.9303 -7.2017 i
 4.1075  0.9303 -1.6376 i
 4.1675  0.9303  3.4602 i
 4.2275  0.9303  5.5296 i
 4.2875  0.9303  3.2709 i
 4.3475  0.9303 -2.7167 i
 4.4075  0.9303 -10.0606 i
 4.4675  0.9303 -15.508 i
 4.5275  0.9303 -16.2818 i
 4.5875  0.9303 -11.3733 i
 4.6475  0.9303 -2.2275 i
 4.7075  0.9303  7.5297 i
 4.7675  0.9303  13.3283 i
 4.8275  0.9303  11.4761 i
 4.8875  0.9303  0.9195 i
 4.9475  0.9303 -15.7482 i
 5.0075  0.9303 -32.512 i
 5.0675  0.9303 -41.4678 i
 5.1275  0.9303 -35.2665 i
 5.1875  0.9303 -9.7119 i
 5.2475  0.9303  34.3631 i
 5.3075  0.9303  90.6409 i
 5.3675  0.9303  148.547 i
 5.4275  0.9303  195.885 i
 5.4875  0.9303  222.116 i
 5.5475  0.9303  221.302 i
 5.6075  0.9303  193.785 i
 5.6675  0.9303  146.081 i
 5.7275  0.9303  89.0241 i
 5.7875  0.9303  34.7273 i
 5.8475  0.9303 -6.6842 i
 5.9075  0.9303 -29.5854 i
 5.9675  0.9303 -33.8874 i
 6.0275  0.9303 -24.3696 i
 6.0875  0.9303 -8.6345 i
 6.1475  0.9303  5.5728 i
 6.2075  0.9303  12.7818 i
 6.2675  0.9303  11.2013 i
 6.3275  0.9303  2.7511 i
 6.3875  0.9303 -8.1566 i
 6.4475  0.9303 -16.5516 i
 6.5075  0.9303 -18.8243 i
 6.5675  0.9303 -13.9631 i
 6.6275  0.9303 -3.7361 i
 6.6875  0.9303  8.153 i

# IsoCurve 34, 101 points
# x y z type
 0.6772  0.9585  7.3745 i
 0.7372  0.9585  16.4514 i
 0.7972  0.9585  20.2389 i
 0.8572  0.9585  17.5848 i
 0.9172  0.9585  9.6017 i
 0.9772  0.9585 -0.8988 i
 1.0372  0.9585 -10.542 i
 1.0972  0.9585 -16.6355 i
 1.1572  0.9585 -18.0569 i
 1.2172  0.9585 -15.4851 i
 1.2772  0.9585 -10.9432 i
 1.3372  0.9585 -6.8825 i
 1.3972  0.9585 -5.1935 i
 1.4572  0.9585 -6.5279 i
 1.5172  0.9585 -10.165 i
 1.5772  0.9585 -14.4296 i
 1.6372  0.9585 -17.4495 i
 1.6972  0.9585 -17.9235 i
 1.7572  0.9585 -15.591 i
 1.8172  0.9585 -11.235 i
 1.8772  0.9585 -6.2538 i
 1.9372  0.9585 -2.0122 i
 1.9972  0.9585  0.7348 i
 2.0572  0.9585  2.1008 i
 2.1172  0.9585  2.9076 i
 2.1772  0.9585  4.193 i
 2.2372  0.9585  6.6173 i
 2.2972  0.9585  10.0429 i
 2.3572  0.9585  13.4873 i
 2.4172  0.9585  15.4888 i
 2.4772  0.9585  14.7397 i
 2.5372  0.9585  10.7245 i
 2.5972  0.9585  4.0803 i
 2.6572  0.9585 -3.4928 i
 2.7172  0.9585 -9.7668 i
 2.7772  0.9585 -12.7732 i
 2.8372  0.9585 -11.54 i
 2.8972  0.9585 -6.4811 i
 2.9572  0.9585  0.7272 i
 3.0172  0.9585  7.7512 i
 3.0772  0.9585  12.4607 i
 3.1372  0.9585  13.7127 i
 3.1972  0.9585  11.7524 i
 3.2572  0.9585  8.0684 i
 3.3172  0.9585  4.7563 i
 3.3772  0.9585  3.6427 i
 3.4372  0.9585  5.517 i
 3.4972  0.9585  9.7855 i
 3.5572  0.9585  14.6922 i
 3.6172  0.9585  18.0264 i
 3.6772  0.9585  18.0363 i
 3.7372  0.9585  14.1788 i
 3.7972  0.9585  7.3917 i
 3.8572  0.9585 -0.2361 i
 3.9172  0.9585 -6.2789 i
 3.9772  0.9585 -8.9526 i
 4.0372  0.9585 -7.8556 i
 4.0972  0.9585 -4.1563 i
 4.1572  0.9585 -0.1238 i
 4.2172  0.9585  1.8299 i
 4.2772  0.9585  0.2182 i
 4.3372  0.9585 -4.7884 i
 4.3972  0.9585 -11.3041 i
 4.4572  0.9585 -16.4195 i
 4.5172  0.9585 -17.4159 i
 4.5772  0.9585 -13.0356 i
 4.6372  0.9585 -4.2758 i
 4.6972  0.9585  5.6826 i
 4.7572  0.9585  12.4911 i
 4.8172  0.9585  12.3032 i
 4.8772  0.9585  3.5179 i
 4.9372  0.9585 -12.0763 i
 4.9972  0.9585 -29.2733 i
 5.0572  0.9585 -40.6928 i
 5.1172  0.9585 -38.9983 i
 5.1772  0.9585 -19.4164 i
 5.2372  0.9585  18.2836 i
 5.2972  0.9585  69.0701 i
 5.3572  0.9585  123.532 i
 5.4172  0.9585  170.189 i
 5.4772  0.9585  198.58 i
 5.5372  0.9585  202.189 i
 5.5972  0.9585  180.3 i
 5.6572  0.9585  138.2 i
 5.7172  0.9585  85.6518 i
 5.7772  0.9585  34.131 i
 5.8372  0.9585 -6.3256 i
 5.8972  0.9585 -29.6816 i
 5.9572  0.9585 -35.1305 i
 6.0172  0.9585 -26.6899 i
 6.0772  0.9585 -11.3988 i
 6.1372  0.9585  3.2166 i
 6.1972  0.9585  11.544 i
 6.2572  0.9585  11.396 i
 6.3172  0.9585  4.2172 i
 6.3772  0.9585 -5.955 i
 6.4372  0.9585 -14.3059 i
 6.4972  0.9585 -17.1375 i
 6.5572  0.9585 -13.1711 i
 6.6172  0.9585 -3.851 i
 6.6772  0.9585  7.3744 i

# IsoCurve 35, 101 points
# x y z type
 0.6669  0.9867  6.2745 i
 0.7269  0.9867  14.7998 i
 0.7869  0.9867  18.4026 i
 0.8469  0.9867  15.8145 i
 0.9069  0.9867  7.975 i
 0.9669  0.9867 -2.4478 i
 1.0269  0.9867 -12.134 i
 1.0869  0.9867 -18.3442 i
 1.1469  0.9867 -19.8431 i
 1.2069  0.9867 -17.1939 i
 1.2669  0.9867 -12.363 i
 1.3269  0.9867 -7.8368 i
 1.3869  0.9867 -5.6248 i
 1.4469  0.9867 -6.5357 i
 1.5069  0.9867 -9.9842 i
 1.5669  0.9867 -14.3578 i
 1.6269  0.9867 -17.7553 i
 1.6869  0.9867 -18.7717 i
 1.7469  0.9867 -17.0115 i
 1.8069  0.9867 -13.1416 i
 1.8669  0.9867 -8.4961 i
 1.9269  0.9867 -4.4325 i
 1.9869  0.9867 -1.7312 i
 2.0469  0.9867 -0.3007 i
 2.1069  0.9867  0.6895 i
 2.1669  0.9867  2.3194 i
 2.2269  0.9867  5.2959 i
 2.2869  0.9867  9.4865 i
 2.3469  0.9867  13.8308 i
 2.4069  0.9867  16.6936 i
 2.4669  0.9867  16.5328 i
 2.5269  0.9867  12.6104 i
 2.5869  0.9867  5.4442 i
 2.6469  0.9867 -3.2101 i
 2.7069  0.9867 -10.8749 i
 2.7669  0.9867 -15.1906 i
 2.8269  0.9867 -14.7653 i
 2.8869  0.9867 -9.7064 i
 2.9469  0.9867 -1.6157 i
 3.0069  0.9867  6.965 i
 3.0669  0.9867  13.4594 i
 3.1269  0.9867  16.1733 i
 3.1869  0.9867  14.8754 i
 3.2469  0.9867  10.8198 i
 3.3069  0.9867  6.2045 i
 3.3669  0.9867  3.2759 i
 3.4269  0.9867  3.4332 i
 3.4869  0.9867  6.6811 i
 3.5469  0.9867  11.6466 i
 3.6069  0.9867  16.1496 i
 3.6669  0.9867  18.0977 i
 3.7269  0.9867  16.3436 i
 3.7869  0.9867  11.1575 i
 3.8469  0.9867  4.1207 i
 3.9069  0.9867 -2.5207 i
 3.9669  0.9867 -6.7798 i
 4.0269  0.9867 -7.7485 i
 4.0869  0.9867 -5.9681 i
 4.1469  0.9867 -3.1805 i
 4.2069  0.9867 -1.5475 i
 4.2669  0.9867 -2.6528 i
 4.3269  0.9867 -6.708 i
 4.3869  0.9867 -12.3246 i
 4.4469  0.9867 -16.9956 i
 4.5069  0.9867 -18.1393 i
 4.5669  0.9867 -14.3096 i
 4.6269  0.9867 -6.0674 i
 4.6869  0.9867  3.9001 i
 4.7469  0.9867  11.5612 i
 4.8069  0.9867  13.0212 i
 4.8669  0.9867  6.2025 i
 4.9269  0.9867 -7.914 i
 4.9869  0.9867 -25.0241 i
 5.0469  0.9867 -38.4391 i
 5.1069  0.9867 -41.0342 i
 5.1669  0.9867 -27.6277 i
 5.2269  0.9867  2.994 i
 5.2869  0.9867  47.1292 i
 5.3469  0.9867  96.699 i
 5.4069  0.9867  141.201 i
 5.4669  0.9867  170.535 i
 5.5269  0.9867  177.844 i
 5.5869  0.9867  161.483 i
 5.6469  0.9867  125.496 i
 5.7069  0.9867  78.4363 i
 5.7669  0.9867  30.9086 i
 5.8269  0.9867 -7.3915 i
 5.8869  0.9867 -30.2276 i
 5.9469  0.9867 -36.1964 i
 6.0069  0.9867 -28.5679 i
 6.0669  0.9867 -13.7386 i
 6.1269  0.9867  1.1149 i
 6.1869  0.9867  10.3729 i
 6.2469  0.9867  11.546 i
 6.3069  0.9867  5.6364 i
 6.3669  0.9867 -3.7212 i
 6.4269  0.9867 -11.9346 i
 6.4869  0.9867 -15.289 i
 6.5469  0.9867 -12.2854 i
 6.6069  0.9867 -4.047 i
 6.6669  0.9867  6.2744 i

# IsoCurve 36, 101 points
# x y z type
 0.6567  1.0149  4.9318 i
 0.7167  1.0149  12.7065 i
 0.7767  1.0149  15.9846 i
 0.8367  1.0149  13.4341 i
 0.8967  1.0149  5.8432 i
 0.9567  1.0149 -4.2789 i
 1.0167  1.0149 -13.7113 i
 1.0767  1.0149 -19.7252 i
 1.1367  1.0149 -21.0243 i
 1.1967  1.0149 -18.0888 i
 1.2567  1.0149 -12.8359 i
 1.3167  1.0149 -7.7732 i
 1.3767  1.0149 -5.0023 i
 1.4367  1.0149 -5.4626 i
 1.4967  1.0149 -8.6868 i
 1.5567  1.0149 -13.1231 i
 1.6167  1.0149 -16.8526 i
 1.6767  1.0149 -18.3883 i
 1.7367  1.0149 -17.2252 i
 1.7967  1.0149 -13.9372 i
 1.8567  1.0149 -9.8114 i
 1.9167  1.0149 -6.2041 i
 1.9767  1.0149 -3.9146 i
 2.0367  1.0149 -2.8518 i
 2.0967  1.0149 -2.1373 i
 2.1567  1.0149 -0.5961 i
 2.2167  1.0149  2.5877 i
 2.2767  1.0149  7.3455 i
 2.3367  1.0149  12.5803 i
 2.3967  1.0149  16.4942 i
 2.4567  1.0149  17.2801 i
 2.5167  1.0149  13.9078 i
 2.5767  1.0149  6.6799 i
 2.6367  1.0149 -2.6929 i
 2.6967  1.0149 -11.5623 i
 2.7567  1.0149 -17.211 i
 2.8167  1.0149 -17.8062 i
 2.8767  1.0149 -13.0773 i
 2.9367  1.0149 -4.4525 i
 2.9967  1.0149  5.4147 i
 3.0567  1.0149  13.5639 i
 3.1167  1.0149  17.7574 i
 3.1767  1.0149  17.2388 i
 3.2367  1.0149  12.941 i
 3.2967  1.0149  7.0697 i
 3.3567  1.0149  2.2265 i
 3.4167  1.0149  0.4107 i
 3.4767  1.0149  2.2792 i
 3.5367  1.0149  6.9453 i
 3.5967  1.0149  12.3797 i
 3.6567  1.0149  16.2462 i
